Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.853550582,3.681455493,4.568810139,2.658923523,4.973814652,5.165852021,1.427491367,5.555560285,2.544409816,3.579121956,7.452014528,6.792445056,9.057731398,5.753216264,-1.580216832,8.922229345,5.196001933,4.123887864,6.75384889,4.499932845,3.623190038,2.622318799,2.882207329,4.307471582,-4.226035104,-2.023691508,1.855115403,6.535061672,5.794476153,5.841093565,6.503850992,6.040177428,7.118988492,6.469228206,7.07315866,7.261940757,4.686113829,-9.607037076,3.635889198,6.336036106,-1.869477291,2.87262555,3.314667348,4.343213108,2.970371272,3.259406539,4.013304403,2.658064788,-3.456026426,5.434240704,3.46597439,3.692765691,2.919232599,4.204477579,3.285785563,2.620045576,3.961865645,3.074017791,2.759501224,-6.709335131,2.131461998,7.565683341,2.28543525,3.838942142
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.892950043,4.574782406,2.895507139,4.326382959,5.106433234,5.318407867,1.592617726,3.818072189,2.232680866,-0.780556475,1.890349672,4.145322457,4.700908107,-1.171041758,-1.079384277,4.3996182,3.467388011,4.273339446,2.091754122,-1.030301283,1.587308569,-2.878079189,3.448663458,6.186820118,3.292230119,2.392649403,2.54284482,3.215317129,2.498020483,0.563733239,-1.5875512,1.906101732,1.420806542,2.809291986,1.485335963,2.421045217,3.205993252,3.261013283,3.65254563,3.027748268,0.025843924,0.845649566,1.834101078,2.83072343,2.509622722,1.78328378,1.040708153,-0.774886679,-3.480139921,1.831847526,0.865490612,1.4017694,1.333919532,1.715677467,1.948423483,0.926338172,1.743798364,2.258479083,1.905332732,-2.852844978,5.836719381,1.920809225,1.710799971,1.485911355
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.154344011,-2.153704676,-4.397588557,-2.902072688,-2.366051783,1.600301326,0.290096708,-2.670945671,-4.404113073,-3.941079989,4.621863139,3.841752317,-4.670066503,-1.382015342,0.924653082,0.437241203,1.557257936,0.699616557,0.830796515,1.086248611,-0.914261312,2.963313565,2.745127953,10.84640957,1.251936345,5.712860996,3.97963641,1.222883292,-1.168738797,4.409968776,3.303489085,2.748093671,2.902083757,3.356350179,1.534458262,-2.628332104,-3.697734527,-1.703426646,-3.5764916,-10.73729311,0.588992664,2.513088065,1.854448738,1.417120367
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,-6.51878157,2.442551615,11.04782562,11.95508346,25.62096004,2.162881775,-1.271766457,-15.19723122,7.67100959,1.843189883,-1.032701899,0.132420916,8.45518362,-14.61488363,-1.520201266,-7.997298655,1.355920958,-3.265753748,0.133296625,2.771094638,-2.619028841,3.943972516,32.32181285,8.724237839,1.000842243,2.132220429,-2.091433292,-1.990600549,0.09536793,3.420783835,-1.83068993,-0.195960723,-5.229457734,-1.168371747,0.008204832,,,,,,,,,,,,,,,,,,3.997541156,-1.422598254,-2.595766005,-2.456294569,2.811857632,,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.55872572,7.121098676,6.298861488,-2.716850974,3.913083686,-3.152984819,-2.636289921,-2.353047287,-8.035599592,0.295598661,2.892536007,-7.653101969,-19.23786267,5.893708529,-5.390472509,-2.047274917,4.796993436,10.26999022,4.041300641,-5.323135514,-3.115095724,-0.817728941,-6.671090776,-19.24334934,4.563269379,3.201011619,-2.894570883,3.681668545,-2.071522166,-4.30134943,-3.477954886,-1.131037053,-2.799686936,-1.36907814,-0.878404477,-3.191255929,-1.788182587,6.313035776,-3.594201175,-4.575042267,3.569591777,1.277955097,-1.404926333,-3.183337787,3.505895355,2.12703437,-0.585038842,3.816082889,-1.757856435,4.607665896,-1.381362283,6.455376385,1.430453738,2.779498662,0.60432014,1.926206288,1.332855724,3.574788852,2.43270219,0.189464641,-1.86257596,8.319863726,-1.627618809,4.921994414
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.846335329,1.939636574,6.296571442,2.726852519,2.634383861,-6.310854577,-17.52376964,-3.354726694,21.47134119,22.1849337,11.60026825,0.917699404,2.795940586,8.282486854,-7.815860658,5.955797586,2.907191623,-8.607743804,3.516686537,1.003165291,-15.75850513,-9.550817653,-13.20480446,-3.617714269,2.954465398,-2.620752819,0.486537113,4.50152275,-0.787791829,8.796146342,-2.257519035,1.92006635,-4.597233015,-4.374391936,-2.672947592,1.507231646,0.292131867,-0.06485321,-2.032560969,2.244614111,3.079267318,12.21038628,4.428334675,6.265273369,3.531837107,3.170928103,3.677206982,3.832588985,5.067183214,5.028537793,2.397348416,1.378221466,3.814492077,3.537572681,0.081979578,-4.018925343,-1.615855373,-0.406836852,-0.010004759,-3.864201003,1.497160848,1.113267394,0.724295704,1.29437207
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.332080138,7.616849942,7.577363531,8.363543375,6.222250138,0.153568912,3.683799243,-1.786117992,2.95511711,-1.769402118,0.13266521,-0.70869482,3.376273078,10.73176233,-3.161399435,2.060689885,5.157007592,-10.46512681,-28.43525776,1.78518532,2.425962931,-3.5008065,1.900686239,-3.981911863,-6.342986172,-3.304669533,-2.957297517,-14.43686584,-4.013389356,-2.35955547,-2.463988219,-1.857506432,-2.555751575,1.166535276,3.776415666,4.387275753,2.245990601,2.13843995,5.51571519,2.679441626,1.641571835,-0.460685992,1.319553608,4.074906672,2.931692579,2.677774446,3.578014564,1.963917911,-4.660511405,2.93880924,4.825798472,5.012084555,3.479434471,3.357912894,3.379142049,3.166509511,3.246915763,-4.629416757,-4.148569071,-3.45179711,9.133306819,2.22853832,3.005110612,2.201989114
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288512,3.083858425,2.492243351,4.575449107,2.631265243,-0.885418101,3.639544547,1.912636053,2.066332785,1.312405546,0.543127879,-1.461952927,-1.692590092,1.683618654,2.653403885,2.102934836,2.218131491,1.286514919,2.775043452,3.795569466,3.468277532,1.635054768,0.940014972,0.554249719,2.342168192,2.607973326,2.944498341,3.713221618,4.00446948,4.346586151,3.477477809,1.554104164,-0.392037086,-0.373331239,1.662443524,1.795825919,3.371213395,3.659579058,1.72005565,-4.159453223,0.800960653,1.299750338,-1.343636057,-0.324530183,1.247636248,1.66898777,1.880653145,2.175690915,1.663357437,1.632142918,-4.400525373,5.72193523,4.01097881,-0.911427721,0.322423407
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.205350007,4.935121713,4.528105894,3.80427246,3.279496636,4.37447938,5.330359575,3.721396816,3.473549145,4.017654271,4.228894762,1.249365446,-0.132144883,3.629363186,5.753520562,5.237775438,3.67166686,1.278413977,-0.790296442,0.62201856,1.582092838,2.594406014,2.978369524,2.234836279,4.458801368,3.61634551,4.496892782,4.715277386,2.059202895,1.3754868,2.650530937,1.551927559,0.832308737,0.354567436,3.401746161,1.988138474,1.639570068,1.854643337,-0.76264795,-3.169256315,-0.46063124,-0.197405947,1.377640883,-0.197883206,0.903762656,0.848799114,0.277407789,1.639507126,0.165560789,0.443398563,-1.857696096,3.354495066,2.322823544,-1.06042752,1.135236994
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.015037989,-0.053279655,-0.086815131,5.40492265,-3.210521715,4.832982832,-3.632574521,-1.468452245,2.224509312,0.355960221,-3.324383248,0.902574752,-2.621706228,4.03586161,-0.754394199,2.138249704,0.732523782,2.00998844,0.00420813,-4.596154042,5.828999747,1.387926123,-5.251261133,7.138162333,3.76149168,2.280812133,-0.435088375,5.453988667,2.035084103,2.133569228,3.650473751,1.210949587,1.052828784,5.538591444,1.012793281,3.029115232,2.887868242,1.011367515,2.487320854,4.377210355,3.118510504,-1.390743608,2.489263454,3.363247826,2.327545345,2.368661192,2.550455201,5.312314943,3.829096106,4.168864892,2.960357808,4.402446307,3.31847431,5.695912117,3.410803,-0.04051103,8.760206054,7.360097315,5.401921603,-4.231827769,3.029719712,4.776657252,2.054059069,3.817667838
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.107095158,2.14311457,2.089108262,2.051181071,1.955851892,-3.876077791,-4.159919114,-4.61446454,-5.029006643,-5.116415958,-5.172254153,-5.246328334,-4.898569565,-4.684540613,-4.794280012,-4.940060226,-5.032864603,-5.138965267,-5.145419746,-5.159972389,-20.86884198,-17.68924535,-16.78996189,-4.198050847,-8.177120657,-12.01530267,-9.078614896,-11.79662537,-6.467321636,-6.682144259,-6.4113279,-9.5427609,0.513958692,-4.324337954,-0.246574552,8.490703342,-22.07658185,20.51320752,-5.717870946,-0.428390794,13.77156896,23.21715968,1.183926106,13.98475339,0.710434686,2.528693889,-7.45542338,-2.535970872,7.456828848,1.49131173,6.602304355,2.148913509,0.019224283,1.146981503
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.270429331,0.493468773,4.015109916,3.90357237,4.375769122,4.362441874,-6.277610877,-0.921752584,9.213061831,-2.727180543,2.246683016,3.276565071,5.710744097,3.806057607,-3.62495242,0.039743261,-4.234977899,0.286422345,2.59278416,1.157358125,4.253763422,-0.068068504,2.094083735,3.889957951,0.989450984,2.730952347,0.104334725,-0.626814137,-0.318262384,-0.767240782,-5.768682808,0.046170925,5.185309114,3.73120972,3.199742406,1.984961364,0.748379238,-0.032531602,4.825437611,2.267395839,2.803398575,2.910130455,2.681434751,2.552428625,2.192866683,1.53451584,2.099976331,-1.853553474,-1.031840781,0.336940896,1.31801414,1.806648746,1.804317788,2.116059879,1.600544966,1.47418018,1.241831776,1.633676224,0.702321767,-2.481207761,4.10387218,3.37907842,-1.078260064,-1.875675824
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.080969692,4.111658041,3.650189017,4.996771394,4.135103599,4.294449594,2.680893735,4.771933392,4.32792191,1.60692417,2.413096991,4.164904964,4.885565732,0.023347807,-0.913949805,3.732431212,2.779146146,3.407515119,2.943352554,0.318557409,1.225752584,-0.697207882,2.019144709,3.904508146,2.889014294,2.205673557,2.716073308,3.690833942,2.906077615,2.024963532,0.188666979,1.133460793,0.504204825,2.377108973,1.862267629,2.313340839,2.845270037,2.265758344,2.682719411,3.364268298,0.66853744,0.786984739,1.301243425,2.526946873,2.11475647,2.302201458,1.865362521,-0.406772361,-4.083475222,2.259083604,1.351449135,0.743176278,1.022880167,1.56284997,1.885086454,1.199890475,1.963444393,1.708437456,1.284256896,-4.265203306,5.765245652,2.509047745,1.135791599,1.169431206
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.615640334,17.98331129,2.502227272,-1.978920041,-1.724653232,2.820688404,62.28555526,77.4100104,22.46109772,10.9002542,-1.833254087,6.772472534,-16.69972636,7.646438427,19.34090333,15.23781399,-3.788922208,-8.506158865,-1.033926065,0.514494484,10.83981495,5.544727982,10.36842685,10.51390149,7.318559278,-4.34413097,-9.074620929,0.122614609,5.912426289,-5.097198268,1.059963619,3.560749264,1.666437984,0.874063801,3.080906628,1.307045705,4.397841804,-1.496337274,-1.056676874,4.832648807,3.341352896,-1.927095994,-3.297594609,0.252575658,0.482138133,2.380917662,2.718658527,6.612418447,3.68717579,-0.232906393,-7.784145208,-5.572027839,-2.644160023,-2.972741653,0.43845033,0.118553614,-2.93490377,-0.045238236,-0.985733221,-1.911048576,3.08530455,2.739587647,-5.206473185,-2.797298205
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,14.31442017,8.052283431,5.056752838,12.8052448,-4.560051722,-9.322437726,1.26195169,-0.675671098,0.972832395,0.167655995,0.099182551,4.08743732,1.159212709,0.87068212,3.095719435,-2.491063161,-3.879924508,-0.156655239,1.968502667,3.674580705,2.133802974,5.114532525,2.108470897,2.47193204,7.094265124,1.38062515,1.721259474,2.885456872,3.439566829,3.359910988,5.100860553,4.133400832,-0.27046326,-6.101069489,1.266494681,2.335406651,0.165000587,-0.116361054,0.941556925,2.334474212,3.016924181,3.95948009,3.163439573,3.092063412,-6.824588755,6.67006819,3.325584324,1.539344686,1.927563219
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.249714912,1.803640679,5.849720779,4.706405028,7.439380163,2.893550831,2.468317628,4.221168371,2.529267803,8.196492033,-2.262608152,-1.937965288,3.991583064,0.539790187,1.142304831,1.986129335,0.738518333,4.642357578,0.225709313,5.803954408,3.504621834,2.606488136,3.144761072,1.822413023,4.235683986,1.994705842,2.88408948,4.067600709,1.585062505,1.024211812,1.644558144,4.666481014,-1.024740926,0.779593544,1.972285548,1.838808287,-1.802541127,-0.242732275,0.876623663,1.356197969,0.7932392,0.110981031,2.949225643,5.202455895,4.7286346,3.555331168,1.721483739,-0.577212099,0.87615081,-0.975474718,0.408754534,1.082271969,2.68232501,2.566004131,2.766486407,5.195068599,2.966236784,4.442019422,0.778096107,-3.038893283,4.523045652,2.962502872,-1.576098987,1.688057462
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.687844679,5.036156487,5.295021274,1.312400708,5.926523553,4.425658003,5.407257925,3.922563913,5.386289916,3.977230559,6.586282649,1.729691617,2.54592437,-0.236575306,-0.870333871,-0.884165966,-1.381678663,7.159000827,2.041184121,10.42815462,6.652426056,2.89203636,-6.711225798,0.337222278,2.551832837,1.24877511,-3.969327064,-15.25291859,-0.591338056,5.820296594,7.12083869,5.95973636,3.287712789,0.752456348,-0.302769545,-7.65193434,5.5649554,6.244415086,3.14763386,2.182302226,-0.995989282,0.549728201,3.104742454,6.134421845,6.254117795,7.839199994,11.09685012,8.209272271,-0.205009314,4.197972049,9.94036229,7.709865076,4.487866349,2.830877079,3.461073876,2.779799104,3.947881507,2.193990651,1.475701353,-18.942166,15.06954247,9.376025512,6.002577513,1.567392576
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.262545763,6.87758002,1.344772275,3.509560037,2.630228944,5.195925996,0.953450354,-2.625955907,0.662403103,0.805231903,2.044719651,0.768068341,3.56062807,6.653837407,1.733771888,-1.024079521,-2.098941012,-5.037249524,1.526892199,3.332670606,2.95542958,-2.670868558,-12.60863418,1.075403298,-0.398366079,6.875309071,7.246135243,-11.47304347,-14.25815835,-7.063697951,0.086999667,-2.545468495,3.142448225,10.10884935,5.34941937,0.883745825,4.526364361,-2.187052994,-0.243054508,1.104334982,-0.748837166,4.202936083,3.061176765,3.934328825,5.34332346,6.681138497,7.734062096,8.410906656,0.473893282,7.627743625,5.535956263,5.2551302,4.902714879,1.369388824,2.093619907,2.576230397,1.019431416,2.10184539,0.502286291,-11.98912339,12.27773964,1.82762015,-1.492559809,2.180172788
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.388983244,1.562600487,3.69778991,0.238298958,2.173356196,1.359686154,2.17082932,2.040654099,1.769720248,1.04270982,2.936261981,3.049620288,6.391236972,1.184271795,3.081541382,6.057370043,2.787623929,2.405769468,2.816613627,2.492864193,0.762840993,0.867465797,-1.029301255,-9.689387196,-9.366577782,0.893781439,1.647821027,3.872193083,3.538720167,0.476020889,-2.798713241,-1.933978396,-0.245903974,2.122441036,2.360639549,3.449578997,2.740559804,-2.984749546,0.738331283,1.928279712,0.800810378,1.634409567,3.02447665,4.518295358,3.009220967,3.559722383,4.687504953,2.516571286,-0.36295529,5.158694303,1.837605141,4.84076534,4.762666338,4.615140683,4.787250557,5.721214859,5.562230207,5.034290671,4.835775467,-10.54886151,4.761639163,6.765954106,4.667697363,4.823012407
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-3.202974003,-3.238202194,-2.655872578,-0.95966966,0.278195011,0.410740824,2.021273763,0.191346385,0.457616297,0.161696348,-1.426476151,-2.66584219,-0.513231055,2.025469945,2.732808589,2.91036087,3.156240869,3.197465506,3.320015783,3.266832201,2.520099084,-8.595297925,-14.35165679,4.753494523,8.158930445,7.529667238,-0.264852835,-0.290664341,-7.286903127,-4.010655986,5.542855833,4.203071073,-3.991229089,3.094716013,3.419183321,1.028326211,3.288090855,-4.037284311,-5.773493474,0.790317697,6.967357176,3.037387541,-2.39339135,4.373748235,7.865089628,-0.591032718,-3.34148599,0.098768864,0.290092619,-5.967734094,-13.75026419,-1.185066181,2.060935917,
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.533650557,3.946196917,1.766075047,6.2409812,7.926111494,3.501271942,1.766117001,2.034287944,5.790041175,8.246018249,3.777287811,3.151169171,4.066717716,0.297810636,-3.068377951,-5.487236219,-1.325690146,6.25914526,-0.279951899,-4.305450629,-2.318200831,-1.715175027,1.076045917,-2.448911284,1.795847972,2.458974457,0.570822048,0.709678426,-3.60611931,-5.511313751,6.132447819,9.890938499,13.98471111,2.174339374,-6.728163025,3.949243211,-7.266697495,-7.094043567,-1.627826198,-5.800698818,-3.457957151,-3.454936025,-1.172314468,-0.591008801,2.962669858,2.101062379,4.476614136,-3.345403253,3.578486867,6.852310148,-1.797584717,1.781564097,1.057497576,10.60317509,3.898978937,2.917910217,1.086926272,-2.56991255,2.14824965,-5.206887606,-2.470245898,3.73630442,1.947760074,2.255864618
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790996,2.201065853,3.47468276,5.070855523,7.783275673,6.013198116,6.289311515,4.584212344,4.707878067,5.755022677,1.261675976,1.948404863,3.593265477,5.152304957,3.306214772,6.269429324,6.818439881,4.369536452,2.545616825,3.464008539,5.198882223,1.512024367,0.745031977,3.998318321,4.501384676,3.075475283,5.139335422,6.246071105,4.606007273,-0.861202002,8.471718,5.712275974,0.616853101,3.296865995
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.559706098,3.625537033,3.224888573,2.102494266,1.832253645,-1.375808824,-8.140638997,0.954046004,8.464044902,5.783663974,6.476773274,0.686662326,1.2329292,5.344369041,-3.158971828,3.938484609,1.721149758,-3.171672679,2.423646633,1.290969486,-6.327908591,-3.703112211,-7.37449594,-2.190626226,0.771710903,-0.224552892,1.096287937,1.08914454,-1.300011995,5.515076595,-10.45944001,-0.514629164,-3.540140582,-3.231093132,-0.113978301,2.824228382,3.535901974,4.009513685,1.300365042,2.619236462,1.419909309,2.847310962,-3.59664922,8.7914866,2.948459251,3.209825226,3.198954244,3.370131908,1.756640333,3.517586509,1.321072185,1.197413232,2.775647781,2.236566412,0.212568569,-0.406014347,-1.148728083,-0.171490932,0.579379461,-5.10438218,0.535952826,1.694964548,-0.27811106,0.514879689
Puerto Rico (US),PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.180691477,6.086398521,6.2994058,4.98448172,7.523660437,6.229836986,5.392966097,4.532851624,8.475261451,7.047929158,4.663795477,5.078763543,4.071923338,0.798560594,-2.469629012,4.502977117,4.412682376,5.540172762,6.58980534,3.010752187,0.007746617,-2.604948584,-3.335473117,4.881749916,2.095776345,3.975056526,4.776533924,4.911513148,3.389951212,-3.701708114,1.583227815,3.891316524,3.766936312,3.222679345,3.587663831,1.172302708,3.9099388,4.925886899,4.863317305,2.986751501,6.086049177,0.786424309,-0.009183946,8.726426332,-1.845460353,-0.991030023,-0.582297403,-1.266583422,-1.416210921,0.013091856,0.477827774,0.915046582,0.506273089,0.088781153,0.346031007,0.28908177,-0.903680355,-0.86954915,1.306005302,-3.564746344,0.966080975,4.3183096,1.01081914,3.242721329
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,10.08518348,7.084084085,8.182480109,11.16628034,-0.258164705,-7.914608343,3.902713654,4.487287169,1.712589641,4.512542895,3.46437141,0.740801365,1.512894023,-0.635202524,-2.256577926,2.526605671,4.046278081,6.410062709,7.600903359,6.596070802,4.177328827,4.609033961,1.168103113,-2.163020715,0.693517744,3.922373283,3.115805207,3.935797841,4.279611241,3.320509591,3.089053111,1.227263252,0.220543237,-1.301741934,1.545619941,0.595038069,1.441937556,2.305551833,0.174699974,-3.214388808,1.690927467,-1.568856543,-3.661114501,-0.439198383,1.28604644,2.01139554,2.326430626,3.567001745,3.111235591,2.721302548,-8.301071216,4.89913206,6.242470714,1.217795319,0.752522028
